"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"CSC","283","126924CSC","4236.3.Use software to locate open reading frames.  (II)","2023-11-29","4236","3"
"CSC","283","126924CSC","4236.4.Use available software to search genetic databases for similar sequences.  (III)","2023-11-29","4236","4"
"CSC","283","126924CSC","4236.5.Use available software to align sequences and determine similarities.  (III, IV)","2023-11-29","4236","5"
"CSC","283","126924CSC","4236.6.Select appropriate multiple sequences, align them, and evaluate the results.  (V)","2023-11-29","4236","6"
"CSC","283","126924CSC","4236.7.Construct various types of phylogenetic trees from multiple aligned sequences.  (V)","2023-11-29","4236","7"
"CSC","283","126924CSC","4236.8.Perform normalization and statistical analysis on microarray gene expression data.  (VI)","2023-11-29","4236","8"
"CSC","283","126924CSC","4236.9.Use a word processor to create bioinformatic reports and forms.  (VII)","2023-11-29","4236","9"
"CSC","283","126924CSC","4236.10.Use a spreadsheet to perform statistical analysis and create graphs of bioinformatic data.  (VII)","2023-11-29","4236","10"
"CSC","283AA","126925CSC","4226.1.Identify major genetic databases and access tools and describe special features and strengths of each.  (I)","2023-11-29","4236","1"
"CSC","283AA","126925CSC","4226.2.Use software to perform basic statistical analyses and characterize sequences.  (II)","2023-11-29","4236","2"
"CSC","283AA","126925CSC","4226.3.Use software to locate open reading frames.  (II)","2023-11-29","4236","3"
"CSC","283AA","126925CSC","4226.4.Use available software to search genetic databases for similar sequences.  (III)","2023-11-29","4236","4"
"CSC","283AA","126925CSC","4226.5.Use available software to align sequences and determine similarities.  (III, IV)","2023-11-29","4236","5"
"CSC","283AA","126925CSC","4226.6.Select appropriate multiple sequences, align them, and evaluate the results.  (V)","2023-11-29","4236","6"
"CSC","283AA","126925CSC","4226.7.Construct various types of phylogenetic trees from multiple aligned sequences.  (V)","2023-11-29","4236","7"
"CSC","283AA","126925CSC","4226.8.Edit and prepare multiple aligned sequences for publication.  (V)","2023-11-29","4236","8"
"CSC","283AA","126925CSC","4226.9.Perform normalization and statistical analysis on microarray gene expression data.  (VI)","2023-11-29","4236","9"
"CSC","283AA","126925CSC","4226.10.Use a word processor to create bioinformatic reports and forms.  (VII)","2023-11-29","4236","10"
"CSC","283AA","126925CSC","4226.11.Use a spreadsheet to perform statistical analysis and create graphs of bioinformatic data.  (VII)","2023-11-29","4236","11"
"DAN","129","126939DAN","4186.1.Demonstrate correct placement and alignment for dance at the beginning level. (I, II)","2023-11-29","4236","1"
"DAN","129","126939DAN","4186.2.Apply basic modern jazz dance and ballet technique, theories, and styles at the beginning level. (I, II, III, IV)","2023-11-29","4236","2"
"DAN","129","126939DAN","4186.3.Utilize the theory of the body's relationship to gravity and the center of gravity used in both modern jazz dance and ballet at the beginning level. (I, II, III, IV)","2023-11-29","4236","3"
"DAN","129","126939DAN","4186.4.Perform basic locomotor and axial movements in the center and across the floor at the beginning level. (II, III)","2023-11-29","4236","4"
"DAN","129","126939DAN","4186.5.Practice the basic elements of dance: space, time, and energy with particular attention to rhythm and syncopation at the beginning level. (IV)","2023-11-29","4236","5"
"DAN","129","126939DAN","4186.6.Practice basic rhythmic analysis and the impact of polyrhythms and syncopation on musical theatre dance at the beginning level. (IV)","2023-11-29","4236","6"
"DAN","129","126939DAN","4186.7.Utilize technical, theoretical and stylistic skills in performance at the beginning level. (V)","2023-11-29","4236","7"
"DAN","130","126940DAN","4186.1.Demonstrate correct placement and alignment for dance at the advanced beginning level. (I, II)","2023-11-29","4236","1"
"DAN","130","126940DAN","4186.2.Apply basic modern jazz dance and ballet technique, theories, and styles at the advanced beginning level. (I, II, III, IV)","2023-11-29","4236","2"
"DAN","130","126940DAN","4186.3.Utilize the theory of the body's relationship to gravity and the center of gravity used in both modern jazz dance and ballet at the advanced beginning level. (I, II, III, IV)","2023-11-29","4236","3"
"DAN","130","126940DAN","4186.4.Perform basic locomotor and axial movements in the center and across the floor at the advanced beginning level. (II, III)","2023-11-29","4236","4"
"DAN","130","126940DAN","4186.5.Practice the basic elements of dance: space, time, and energy with particular attention to rhythm and syncopation at the advanced beginning level. (IV)","2023-11-29","4236","5"
"DAN","130","126940DAN","4186.6.Practice basic rhythmic analysis and the impact of polyrhythms and syncopation on musical theatre dance at the advanced beginning level. (IV)","2023-11-29","4236","6"
"DAN","130","126940DAN","4186.7.Utilize technical, theoretical and stylistic skills in performance at the advanced beginning level. (V)","2023-11-29","4236","7"
"DAN","201AA","126941DAN","4186.1.Present an overview of the special topic including its historical roots and its current impact on selected aspects of dance. (I)","2023-11-29","4236","1"
"DAN","201AA","126941DAN","4186.2.Identify and describe current and future applications of the special topic/activity to selected aspects of dance. (II)","2023-11-29","4236","2"
"DAN","201AB","126942DAN","4186.1.Present an overview of the special topic including its historical roots and its current impact on selected aspects of dance. (I)","2023-11-29","4236","1"
"DAN","201AB","126942DAN","4186.2.Identify and describe current and future applications of the special topic/activity to selected aspects of dance.(II-III)","2023-11-29","4236","2"
"DAN","201AB","126942DAN","4186.3.Develop a plan to illustrate the application of the special topic/activity to selected aspects of dance.(III)","2023-11-29","4236","3"
"DAN","201AC","126943DAN","4186.1.Present an overview of the special topic including its historical roots and its current impact on selected aspects of dance. (I)","2023-11-29","4236","1"
"DAN","201AC","126943DAN","4186.2.Identify and describe current and future applications of the special topic/activity to selected aspects of dance.(II-III)","2023-11-29","4236","2"
"DAN","201AC","126943DAN","4186.3.Develop a plan to illustrate the application of the special topic/activity to selected aspects of dance.(III)","2023-11-29","4236","3"
"DAN","201AC","126943DAN","4186.4.Assess the future of the selected topic within the context of current trends in dance. (IV)","2023-11-29","4236","4"
"DAN","229","126944DAN","4186.1.Demonstrate correct placement and alignment for dance at the beginning intermediate level. (I, II)","2023-11-29","4236","1"
"DAN","229","126944DAN","4186.2.Apply basic modern jazz dance and ballet technique, theories, and styles at the beginning intermediate level. (I, II, III, IV)","2023-11-29","4236","2"
"DAN","229","126944DAN","4186.3.Utilize the theory of the body's relationship to gravity and the center of gravity used in both modern jazz dance and ballet at the beginning intermediate level. (I, II, III, IV)","2023-11-29","4236","3"
"DAN","229","126944DAN","4186.4.Perform basic locomotor and axial movements in the center and across the floor at the beginning intermediate level. (II, III)","2023-11-29","4236","4"
"DAN","229","126944DAN","4186.5.Practice the basic elements of dance: space, time, and energy with particular attention to rhythm and syncopation at the beginning intermediate level. (IV)","2023-11-29","4236","5"
"DAN","229","126944DAN","4186.6.Practice basic rhythmic analysis and the impact of polyrhythms and syncopation on musical theatre dance at the beginning intermediate level. (IV)","2023-11-29","4236","6"
"DAN","229","126944DAN","4186.7.Utilize technical, theoretical and stylistic skills in performance at the beginning intermediate level. (V)","2023-11-29","4236","7"
"DAN","229","126944DAN","4186.8.Demonstrate understanding of landmark styles of musical theatre dance. (V)","2023-11-29","4236","8"
"DAN","230","126945DAN","4186.1.Demonstrate correct placement and alignment for dance at the intermediate level. (I, II)","2023-11-29","4236","1"
"DAN","230","126945DAN","4186.2.Apply basic modern jazz dance and ballet technique, theories, and styles at the intermediate level. (I, II, III, IV)","2023-11-29","4236","2"
"DAN","230","126945DAN","4186.3.Utilize the theory of the body's relationship to gravity and the center of gravity used in both modern jazz dance and ballet at the intermediate level. (I, II, III, IV)","2023-11-29","4236","3"
"DAN","230","126945DAN","4186.4.Perform basic locomotor and axial movements in the center and across the floor at the intermediate level. (II, III)","2023-11-29","4236","4"
"DAN","230","126945DAN","4186.5.Practice the basic elements of dance: space, time, and energy with particular attention to rhythm and syncopation at the intermediate level. (IV)","2023-11-29","4236","5"
"DAN","230","126945DAN","4186.6.Practice basic rhythmic analysis and the impact of polyrhythms and syncopation on musical theatre dance at the intermediate level. (IV)","2023-11-29","4236","6"
"DAN","230","126945DAN","4186.7.Utilize technical, theoretical and stylistic skills in performance at the intermediate level. (V)","2023-11-29","4236","7"
"DAN","230","126945DAN","4186.8.Demonstrate understanding of landmark styles of musical theatre dance. (V)","2023-11-29","4236","8"
"FON","241LL","126952FON","4236.1.Use proper laboratory safety techniques.  (I, II)","2023-11-29","4236","1"
"FON","241LL","126952FON","4236.2.Synthesize lab assessment data using proper format.  (II, III, IV)","2023-11-29","4236","2"
"FON","241LL","126952FON","4236.3.Identify the role of peer-reviewed, scientific studies in establishing fundamental nutrition principles.  (II, III, IV, V)","2023-11-29","4236","3"
"FON","241LL","126952FON","4236.4.Explain lab assessment data.  (II, III, IV, V)","2023-11-29","4236","4"
